id,price,moonRank,rank,💎 score,background,skin,hair,mouth,eyes,eyebrows,clothes,headAccessory,faceAccessory,glasses,rarityURL,solanartURL
9454,0.99,1299,686,1387,Yellow Flat,White,Ponytail Brown,Black,Teal,Arched,Hoodie,,Gasmask Gunmetal,,https://gloom-rarity-page.vercel.app/punk/9454,https://solanart.io/search/?token=9rdCagBZsgDQ7LRfmirsbzUKoXnUJnnEtX4iYnFtLxAt
9456,2.5,3748,5238,3987,Teal,Cyborg,Ponytail White,Pink,Purple,Small,Turtleneck,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/9456,https://solanart.io/search/?token=4t7BjqwMyF4g2b4Tf1jwWdKUWWJCmJ2uCF8P1EPK3Eeo
9460,0.6,1944,2149,1993,Beige,Gold,Bob White,Black,Blue,Small,Tshirt,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9460,https://solanart.io/search/?token=G7Et6EnijqNV3taFDgQot7Ch2dAFm9qfqbMddDqGLtQh
9462,3,9225,9241,9514,Green,Black,Bob Brown,Pink,Teal,Thin,Bandages,,,,https://gloom-rarity-page.vercel.app/punk/9462,https://solanart.io/search/?token=5AzdH7qg82JMvo3NU1YytWXUq3JKbrC7khSpqdBVs6XM
9474,0.35,1163,1020,1187,Purple Flat,White,Ponytail Brown,Gold,Blue,Worry,Tank Top,Clouds,,,https://gloom-rarity-page.vercel.app/punk/9474,https://solanart.io/search/?token=AvzWukdiETS6JQpBDTXj2yCbvD7QcKB47q4gGQSZRUJH
9476,0.5,6233,7804,6272,Green,Black,Ponytail Brown,Black,Teal,Thin,Bandages,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/9476,https://solanart.io/search/?token=7rSSfvnAdEmyXUpxw3okFpBPPY773sB8RZWu4JW85kar
9478,10,5762,4258,6751,Purple Flat,Black,Ponytail Black,Pink,White,Arched,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/9478,https://solanart.io/search/?token=Ffi1Lbu3PgpAwXHX6zSSxpfFmm2t5Y7o6nimqYUY7vKb
9489,1.98,3578,3088,3765,Blue,Cyborg,Bob Black,Pink,Black,Small,Tshirt,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/9489,https://solanart.io/search/?token=7quzjFtLY8e4FenCqYoQjmdnqeTmqnwTDV9buZBeQYSK
9492,2,8648,8843,8837,Solana1,Black,Ponytail Brown,Black,Purple,Small,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9492,https://solanart.io/search/?token=5dsj3enenRb8eGCfrx142vGBrPfPycp2mYbhm69CMbR1
9495,2.4,7349,7856,7578,Beige,Black,Ponytail White,Pink,Teal,Arched,Tshirt,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9495,https://solanart.io/search/?token=5ZMbypS788m4G5g5Q6tvBir1fgCF5bWzQ3Asxd6aZkb2
9497,3,6906,6738,7195,Solana2,Black,Ponytail Black,Pink,Teal,Thin,Tank Top,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/9497,https://solanart.io/search/?token=AK5EqV7FTv3neqxjxk4tAYR4ueTE1hHhTzhSrj6iHPVL
9498,3,5350,4807,5639,Yellow Flat,Black,Bob Black,Black,Teal,Arched,Turtleneck,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/9498,https://solanart.io/search/?token=AsDcKFJtmRfVMkK8qM6Foj8bNRQoad3FrusphiXxZkXx
9499,3,7286,7423,7575,Blue,Black,Bob Brown,Black,White,Thin,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9499,https://solanart.io/search/?token=6QQdscMw16Qig3ciVVs8PfXfkLQ5akD8EckvFjW5SvKv
9500,9,5717,5260,6606,Green,White,Bob Brown,Gold,Blue,Arched,Hoodie,,,,https://gloom-rarity-page.vercel.app/punk/9500,https://solanart.io/search/?token=5jhBopvprgjfe5f7n6x3weBRmh9cCfcxZAXx92DzghkG
9501,2.9,5878,7273,6157,Teal,Black,Bob Brown,Pink Fangs,Blue,Worry,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/9501,https://solanart.io/search/?token=97oatsUTuTcYkHa2yYndc3vPPXxjCVtDUnRP1RMDupby
9502,7,972,2759,1661,Teal,Blue,Ponytail Brown,Black,Teal,Thin,Tank Top,Helix Hat,,Monocle Solana,https://gloom-rarity-page.vercel.app/punk/9502,https://solanart.io/search/?token=HviwF9AgNvh7VBTfBSEHix1cf2HVc6RYHBzPUEohH6m9
9503,3.5,1996,4284,2335,Grey,White,Bob White,Pink Fangs,Blue,Small,Tank Top,Helix Hat,Bandaids,,https://gloom-rarity-page.vercel.app/punk/9503,https://solanart.io/search/?token=Cn38hN6X2cW99wFiaXYRsmSxpDqXbo3ggUwyphZk67c6
9504,4,4194,2915,4583,Solana2,White,Bob Teal,Pink,Teal,Scar,Tshirt,Horns,,,https://gloom-rarity-page.vercel.app/punk/9504,https://solanart.io/search/?token=EFMizEgy8Er4TTMSWmpiQopdjqt5wWuLgo6JvPFt2hvS
9505,3.5,1713,2213,2052,Solana1,White,Bob Pink,Pink,Purple,Small,Tshirt,Mushrooms,Bandaids,,https://gloom-rarity-page.vercel.app/punk/9505,https://solanart.io/search/?token=CYQJ6VgupcQWHhbBd3R6h2ykceB7bvToqSAQ8RRrYovB
9524,4,2907,2440,3296,Solana1,Gold,Bob Black,Pink,Purple,Arched,Tshirt,,Facemask,,https://gloom-rarity-page.vercel.app/punk/9524,https://solanart.io/search/?token=62xhqC31YPhMckcznrLAcDVRFT3dBJy1wzKBvwjya3Jo
9529,2,7165,7706,7354,Solana2,White,Bob Brown,Black,Blue,Small,Turtleneck,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/9529,https://solanart.io/search/?token=Ak7bCySHogGLS7ikRFBcTHSA6WevBsPTuXFX9szZ33Fw
9530,0.99,9334,6436,9422,Blue,White,Bald,Pink,Teal,Arched,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9530,https://solanart.io/search/?token=3hTsNNLMBvyvSZskyUrXLd81qTJvAskfAWopUXWvzMux
9531,22,2281,2167,4470,Solana1,Gold,Ponytail Brown,Pink Fangs,Blue,Scar,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/9531,https://solanart.io/search/?token=HqexfW7SSZLq8W9qc2nSMcvRakifSWMHDPbspnwi5JN4
9535,3,4504,4726,4793,Solana2,White,Bob White,Pink Fangs,Teal,Arched,Tshirt,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/9535,https://solanart.io/search/?token=5Adt9woFm5cEdGCW38dh5fLXB215Ag6spnMGUMdPo8gF
9536,9,5840,3518,6729,Grey,White,Bob Black,Pink,Teal,Scar,Turtleneck,Scribbles,,,https://gloom-rarity-page.vercel.app/punk/9536,https://solanart.io/search/?token=Gyksjy5yC3AHp5mSCVePGtD9bTY88TxeZXCTiWQEvifc
9537,2,6344,6304,6533,Blue,Black,Bob White,Black Fangs,Blue,Arched,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9537,https://solanart.io/search/?token=CXwXRCD7B9Ni2GBSi7t31mepLwZeUg5LpCNTBWWQruEX
9539,5,779,758,1268,Green,Black,Bald,Pink Fangs,Teal,Scar,Turtleneck,,Piercing,,https://gloom-rarity-page.vercel.app/punk/9539,https://solanart.io/search/?token=CaWYrF9fXEwfqQibEAPUM2cbnXGfue8i1hamAVDcKwaG
9542,2.5,5597,6848,5836,Green,White,Ponytail Brown,Pink,Blue,Arched,Turtleneck,Horns,Facemask,,https://gloom-rarity-page.vercel.app/punk/9542,https://solanart.io/search/?token=2z7SvKawkzGU3S3cgfdfpoXJ77QMhpF1AYpgFTFgY3F8
9544,3.9,1209,2291,1588,Blue,Black,Ponytail White,Black,Blue,Thin,Turtleneck,Butterflies,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9544,https://solanart.io/search/?token=CGTTbUdo4FkJXDDsfVJ4NgfEosQntMWEjtkHxw51U4Bf
9546,9,4958,3832,5847,Beige,White,Bob Brown,Pink,Purple,Thin,Bandages,Butterflies,,,https://gloom-rarity-page.vercel.app/punk/9546,https://solanart.io/search/?token=HvHZmv5g7Tu6Yff4vvrcFb3ackqHg4WSe2EEQkDjDhBh
9547,2,6955,7229,7144,Yellow,Black,Bob Brown,Pink,Teal,Scar,Tshirt,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/9547,https://solanart.io/search/?token=ENDiSSiL3FgRVXbyksSeATPjWwY43w9ZP4mnTZtGJpSE
9556,3,6338,4372,6627,Purple,Black,Bald,Pink,Purple,Arched,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/9556,https://solanart.io/search/?token=Cbf9dXHwLGyvhcL3N4bmBdbSNoqrBUbrhVuoDVDmUqus
9557,1.4,7990,7816,8119,Blue,White,Bob White,Pink,Blue,Small,Turtleneck,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/9557,https://solanart.io/search/?token=6QxkL8HsShKcMyCj8FxtHJqB98KizFaifdW9zVJ1J2FW
9558,19,2029,2551,3918,Teal Flat,Cyborg,Bob White,Pink,Blue,Thin,Bandages,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/9558,https://solanart.io/search/?token=8uKLF8SgWbc2mexq8KCyKySAZhDvEmft1oekpF54cWMH
9561,1.4,3983,6622,4112,Green,Black,Bob Brown,Pink,Teal,Worry,Tank Top,Helix Hat,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9561,https://solanart.io/search/?token=3rzX3ycQhmQFY7qxNA8n69LMSaERucm81nJMsjkwKLuk
9562,5,8279,8905,8768,Green,White,Bob Brown,Black,Blue,Small,Turtleneck,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/9562,https://solanart.io/search/?token=EEHoVzpXQxefPx4fFUcfLXia98KqFY5BEaxzo4itECwh
9568,2,2289,2225,2478,Beige,Black,Ponytail Teal,Pink Fangs,Teal,Small,Tshirt,,,Glasses Solana,https://gloom-rarity-page.vercel.app/punk/9568,https://solanart.io/search/?token=3W3wTnabFS6skfsUAAaAF6sYEMTQzDzDTkjgzqHU8yz2
9575,0.8,3964,5974,4033,Blue,Black,Ponytail White,Black,Blue,Small,Bandages,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/9575,https://solanart.io/search/?token=7nNFpY73zDu2TeFNtZ4ZGrekhbvWjspL1STq1qdskET3
9577,0.179,7957,8020,7963.9,Green,Black,Bob Black,Black Fangs,Teal,Thin,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/9577,https://solanart.io/search/?token=884nciJmZr9Dj1xNBRFZdPM9ye2cQvnzqAmb4nsitmY6
9579,4.9,8973,9197,9452,Grey,White,Bob Brown,Pink,Teal,Small,Turtleneck,,Facemask,,https://gloom-rarity-page.vercel.app/punk/9579,https://solanart.io/search/?token=4aQDsJGMHrteY1TR4pNBvUNpW2uMrho1aCDVxTpY4YVi
9580,0.3,4041,5076,4060,Yellow,White,Bob Black,Black Fangs,Purple,Arched,Tank Top,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/9580,https://solanart.io/search/?token=3yT7mgJnKVfJFqgJ2wMVTQScSabgaPkVgvxUeHt6wwed
9584,3,5445,6909,5734,Pastel,Cyborg,Bob Black,Pink,Teal,Small,Tank Top,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9584,https://solanart.io/search/?token=7qiX2ZYUHofEjmiMaJDQfjBxbdaBPfMq3CXFv9Yt8rmr
9588,0.3,6214,7566,6233,Blue,Black,Ponytail Brown,Black,Blue,Small,Tank Top,Horns,,,https://gloom-rarity-page.vercel.app/punk/9588,https://solanart.io/search/?token=AByQVTS9ziBpf4f9sjKBjH4XkYPpyT6B1ZMjsQcJbVZX
9596,19.99,887,519,2875,Yellow Flat,White,Ponytail Pink,Pink,Teal,Small,Turtleneck,Clouds,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9596,https://solanart.io/search/?token=4i2hRf95Rv1ENdiCCfS1d6tr7d5yKnTEtXCPj6c1dSwa
9599,6.5,4365,6142,5004,Solana1,Cyborg,Ponytail Black,Pink Fangs,Blue,Thin,Bandages,,,,https://gloom-rarity-page.vercel.app/punk/9599,https://solanart.io/search/?token=CkzjBGNiirYFMi9Xx6aFZ5sHv4ifcupHsT83kLi8oPdp
9613,35,2110,413,5599,Teal Flat,Black,Bald,Pink,Blue,Small,Naked,,,,https://gloom-rarity-page.vercel.app/punk/9613,https://solanart.io/search/?token=BVG8hLPBHcNyWiGhNPVdFuoavaKN2mTrSmt5oTkSpkVp
9623,14.99,1827,2247,3315,Solana1,Cyborg,Ponytail Black,Pink,Purple,Arched,Bandages,Butterflies,,,https://gloom-rarity-page.vercel.app/punk/9623,https://solanart.io/search/?token=82yXHkogLcEWP5CsjNUzjfxdSeqRK5GcGofiEyCerqEt
9627,2,3898,2827,4087,Solana2,Black,Bob Black,Black,Teal,Arched,Turtleneck,Scribbles,,,https://gloom-rarity-page.vercel.app/punk/9627,https://solanart.io/search/?token=4rCvsLgVwVCBpctzwfAQFjEGKuPyFFiQNvNwsFYHNeSB
9630,3.5,999,1824,1338,Solana1,Cyborg,Ponytail Brown,Pink,Purple,Arched,Turtleneck,Clouds,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9630,https://solanart.io/search/?token=25uK6k3yhTatnN9SR1yTUjHqQSqhiLD6N2ysW8jMRHYS
9642,32,6104,1190,9293,Beige,Black,Bob Brown,Pink,Teal,Thin,Tshirt,Bird,,,https://gloom-rarity-page.vercel.app/punk/9642,https://solanart.io/search/?token=AtS9dA9TYTzMVxXpL7bR7kuHtWjY7S6wirANR1PXE1w5
9643,4.5,5370,5846,5809,Green,White,Ponytail Brown,Pink,Blue,Thin,Tshirt,Mushrooms,Bandaids,,https://gloom-rarity-page.vercel.app/punk/9643,https://solanart.io/search/?token=Ha4onkZfvgadwQ29fCt66JLdj9fadTUjtFSNVrQBVzbR
9644,3.5,2044,4295,2383,Pastel,Cyborg,Ponytail White,Black,Teal,Worry,Tshirt,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9644,https://solanart.io/search/?token=CPHpSrPaYagMWujZLRPevpp1C85FUP8AMd9oxCEdAAij
9645,6.7,7902,8278,8561,Solana1,Cyborg,Bob Black,Pink,Purple,Small,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/9645,https://solanart.io/search/?token=48m7ogbhQBPjhKSZGGHQyjxH9ETWTYDmdCzbNA5wXYBT
9646,2.75,6258,6531,6522,Green,White,Bob White,Black,Teal,Small,Tshirt,,Bandaids,,https://gloom-rarity-page.vercel.app/punk/9646,https://solanart.io/search/?token=G2habdJFsiJ1KtNjsP1zMprqN7zAEaDCsfZh2fiSa9Lm
9649,17,3584,4368,5273,Teal,Black,Ponytail White,Pink,Teal,Worry,Tank Top,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/9649,https://solanart.io/search/?token=BzYFLNQHdXNsCarLpEmyv8spyG7YfJhdkU38v9CUK7Jo
9652,2.19,8597,7884,8805,Green,Black,Ponytail Black,Pink,White,Small,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9652,https://solanart.io/search/?token=4SAudFTpszfw7382PxSud8eENMUXp8ChEUAuS7MtGz1Q
9659,3,8378,6152,8667,Solana2,White,Bob Pink,Pink,Blue,Small,Tank Top,,,,https://gloom-rarity-page.vercel.app/punk/9659,https://solanart.io/search/?token=75eoUqhER2iBhJRpomCnB7vo7xhNAWS86R5AJcAxFX9D
9662,2,577,449,766,Grey,Cyborg,Ponytail Black,Pink,Teal,Thin,Tshirt,Bird,Facemask,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9662,https://solanart.io/search/?token=2NikqePTbGYjxvCGAcMkiVvNDNwJSrzCT9Ni1zyofmed
9667,0.25,1692,2370,1706,Blue,White,Ponytail Pink,Pink,Purple,Worry,Bandages,,,Monocle Solana,https://gloom-rarity-page.vercel.app/punk/9667,https://solanart.io/search/?token=Hb1cub8YSPEU9rCBguiGqQftmNb5KpGfPPHyfVRRF6Mf
9670,1,6815,4789,6904,Yellow,White,Ponytail Teal,Pink,Purple,Worry,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9670,https://solanart.io/search/?token=A5AADsxTE8rJt16yQxBniGzVk8fprzdFr1fM13FoBu5g
9671,1.1,7049,3834,7148,Blue,White,Ponytail White,Pink,Black,Arched,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9671,https://solanart.io/search/?token=9xX11aPihTNvShEumbAY9QrjKMN15jMgGAr5FXZp3N5k
9672,3,6290,8127,6579,Green,Cyborg,Bob Black,Black,Teal,Arched,Turtleneck,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/9672,https://solanart.io/search/?token=DSg3fY9h5EBGwdGUXq4Z3zSN8ijEjuRdck6hQyKmZ7TP
9677,0.19,7542,6138,7550,Purple Flat,Cyborg,Bob Black,Pink,Purple,Arched,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9677,https://solanart.io/search/?token=3zTh3xZxicMQR6QEoTTqP4snqefXyas9KLEybxzfGb7j
9680,12,2023,4498,3212,Grey,Black,Ponytail Black,Pink Fangs,Teal,Small,Turtleneck,Horns,Bandaids,,https://gloom-rarity-page.vercel.app/punk/9680,https://solanart.io/search/?token=1jApJCceDB596KY6DP8Ss8D3V8KLjUf1Sc8G5XB1jpt
9684,1.49,2934,650,3072,Green,White,Bob Brown,Gold Fangs,Teal,Small,Tank Top,Horns,,,https://gloom-rarity-page.vercel.app/punk/9684,https://solanart.io/search/?token=DxiKi3UgxoAkH8Xnxv2bfuUYQYNxSbfUnoy44rQBE1VC
9686,2,2613,2608,2802,Green,White,Bald,Pink Fangs,Blue,Worry,Tshirt,Horns,,,https://gloom-rarity-page.vercel.app/punk/9686,https://solanart.io/search/?token=H2N8CV3L8551so6DW7FAn1pJT1MqeMaKtinH6qvJzXWc
9689,888,5230,5718,94019,Beige,Black,Bob Black,Pink,Teal,Arched,Hoodie,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9689,https://solanart.io/search/?token=Hf77NaozNwXjWqtF5xEijMhn7trsFLGUAM4vxhJsjaWj
9693,0.7,8264,8079,8323,Green,White,Bob Brown,Black Fangs,Blue,Small,Tank Top,,,,https://gloom-rarity-page.vercel.app/punk/9693,https://solanart.io/search/?token=4mRdJDjEqnYpEh6bJk8gjRs9KW31a913qDUZoB33dj22
9699,0.32,4116,3439,4137,Teal Flat,White,Bob Black,Black Fangs,Teal,Thin,Turtleneck,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/9699,https://solanart.io/search/?token=GRmKCHiBVmDwNQXp1jbN4wtYCpxG7r4psK5KdS8wohuf
9702,8,7163,4429,7952,Green,Gold,Ponytail Black,Pink,Blue,Thin,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/9702,https://solanart.io/search/?token=GKAoV98WCEC8a6CEspcGc55wquYkpgfZnFAse3Ndix4x
9714,0.15,7466,5644,7470,Beige,White,Bob Teal,Pink,Teal,Thin,Tank Top,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/9714,https://solanart.io/search/?token=CeH3FdMrVRSUCB1RqKYsGdSq7AKnoeLDCixdL1EQPmgR
9716,9,1379,2198,2268,Blue,Blue,Bob White,Black,Teal,Arched,Tank Top,,,Glasses Solana,https://gloom-rarity-page.vercel.app/punk/9716,https://solanart.io/search/?token=8vRX9kbPHhz5CtjGdpYPb9N4RdJ8dRNrX2SUEuLCLQER
9720,2,3649,3065,3838,Grey,White,Ponytail Black,Pink,Black,Scar,Tshirt,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9720,https://solanart.io/search/?token=5F9GY9wfYML757t11Sbp7fi4cmWapueAsUBpTEXMHdv9
9722,5,3788,4334,4277,Solana2,Blue,Ponytail Black,Pink,Purple,Thin,Tshirt,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/9722,https://solanart.io/search/?token=EzLV9MHRY7AkbKdmwSytHkK3yp7r4fv1dBdD3LwiqzN
9724,1,1725,1654,1814,Pastel,Cyborg,Ponytail Black,Pink,White,Arched,Tshirt,Butterflies,,,https://gloom-rarity-page.vercel.app/punk/9724,https://solanart.io/search/?token=5yqaYbGZL8xnhMH1xsEvuao7oZYFaGYwH5Nqcv7ABnzd
9732,0.8,4022,1646,4091,Green,White,Ponytail Teal,Pink,Teal,Arched,Tank Top,,Piercing,,https://gloom-rarity-page.vercel.app/punk/9732,https://solanart.io/search/?token=7gtG8QCJV4J69nT3guSiiEZRBTuBNMwgMSa6rJc9WLe7
9738,1.8,9033,7592,9202,Green,White,Bob Pink,Black,Teal,Small,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9738,https://solanart.io/search/?token=5HyX1jNthCpSgBhX3g7AVWyRVefXnP1cxtKE3GJUW3ps
9742,1.5,7113,4366,7252,Beige,Gold,Ponytail Black,Pink,Purple,Arched,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9742,https://solanart.io/search/?token=3J2rViaPPHnKwDAMxTYWb55CWKWg5BRBSUgVNk7RSrMU
9749,5,3372,6044,3861,Teal,Black,Ponytail Brown,Black,Teal,Thin,Turtleneck,Helix Hat,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9749,https://solanart.io/search/?token=ELVRdzRLH7DJTLPA7m2dz8SsKXuMgMgXvvdi58wVeeVT
9750,5.8,5075,5243,5644,Beige,White,Ponytail Teal,Black,Blue,Thin,Turtleneck,,Facemask,,https://gloom-rarity-page.vercel.app/punk/9750,https://solanart.io/search/?token=FbhY7BynV5PY5UCbkS3hytW8uZpizXjcrd4UsjnPQ2dn
9767,1,2954,701,3043,Purple,White,Bob Black,Black,Purple,Thin,Turtleneck,Bird,,,https://gloom-rarity-page.vercel.app/punk/9767,https://solanart.io/search/?token=4xC3872HrbGtDjztx2VxFmi3H5tqvEFbJ8Bq7t3wWneC
9769,6.5,290,463,929,Solana2,White,Bob Pink,Black,White,Worry,Turtleneck,,Gasmask Teal,,https://gloom-rarity-page.vercel.app/punk/9769,https://solanart.io/search/?token=9kFRDBYSq2iUj4EbqN8WmzMyLQosdUsNLYArkUieihhW
9772,20,1507,3663,3496,Beige,Cyborg,Ponytail White,Pink Fangs,Teal,Scar,Tshirt,,,Monocle Solana,https://gloom-rarity-page.vercel.app/punk/9772,https://solanart.io/search/?token=94UjWHFvn5WJmmEDzHqaZ2qYV5u6u6pGr4gqZ42FvcZs
9773,1.25,2051,3829,2165,Teal,Cyborg,Bob Black,Pink,Blue,Worry,Bandages,Horns,,,https://gloom-rarity-page.vercel.app/punk/9773,https://solanart.io/search/?token=GU27hRFSyPt8KG1s3dqzRtYHDkC6Hgk752dwVjKpFodQ
9783,2,6305,3299,6494,Yellow,White,Ponytail Black,Pink,Teal,Small,Turtleneck,Scribbles,,,https://gloom-rarity-page.vercel.app/punk/9783,https://solanart.io/search/?token=6dDGXu5UcnbsxPDTBffe54gWmk9TbegnpWpb8EBvMQyP
9809,2.5,6858,4283,7097,Blue,Gold,Ponytail Black,Pink,Blue,Arched,Tank Top,,,,https://gloom-rarity-page.vercel.app/punk/9809,https://solanart.io/search/?token=5Hinw7HyWmNbuBo25G4Wbq7wNP85Vg7q3TDq8MuHLrLU
9814,0.15,6744,8036,6748,Beige,Black,Ponytail Black,Pink,Teal,Arched,Bandages,,Facemask,,https://gloom-rarity-page.vercel.app/punk/9814,https://solanart.io/search/?token=6EW8Z3qf742aFBXP1vcAtn18srCh2HUUQ1nKdUewEGsH
9818,0.3,6736,7557,6755,Purple,Black,Bob Brown,Black,Blue,Small,Tshirt,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/9818,https://solanart.io/search/?token=GwwGZhn95LJjdKzXLvLpy3L77N4dGimozXjcpLwxrgNQ
9821,9,2084,1278,2973,Yellow,White,Ponytail Brown,Pink,Purple,Arched,Hoodie,,Gasmask Teal,,https://gloom-rarity-page.vercel.app/punk/9821,https://solanart.io/search/?token=9hNLHk14JUeuG7hMHbPdmBxqGWGjbefKJRsHHEtu8nBL
9829,250,18,505,25007,Blue,Gold,Ponytail Brown,Pink Fangs,Purple,Small,Bandages,Mushrooms,Bandaids,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9829,https://solanart.io/search/?token=HVQu8j3rL4QyhyfbzA9odGedXzQS2hsh7bHgjsnGkdyd
9836,0.275,8473,8275,8489.5,Teal,White,Ponytail Black,Pink,Blue,Small,Turtleneck,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/9836,https://solanart.io/search/?token=HM5JTk8d5Krj88NbEgUPa2swhji9SSfmtyc6iLAri5PU
9840,0.99,2841,3954,2929,Teal,White,Bob Brown,Gold,Teal,Small,Bandages,Horns,,,https://gloom-rarity-page.vercel.app/punk/9840,https://solanart.io/search/?token=6DGSWHmMKcM8gBGXuJJLxHyJrUGPK1nwuWRXYuASstP3
9842,9.5,842,592,1781,Blue,White,Ponytail Brown,Pink,Teal,Small,Tshirt,Clouds,Piercing,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9842,https://solanart.io/search/?token=AWbpWLsTdwYQixQrPgT5m2LGjAGmXeAbFbJd8fQC4hU4
9851,4.75,4831,3707,5295,Solana2,White,Bald,Pink,Blue,Arched,Turtleneck,,Facemask,,https://gloom-rarity-page.vercel.app/punk/9851,https://solanart.io/search/?token=HSiXAKrgw2f9pDJ4FioS1tUKfLLPHwdoZrn1o3Z1ekUK
9852,0.15,7101,8145,7105,Teal,Black,Ponytail Brown,Pink Fangs,Purple,Arched,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/9852,https://solanart.io/search/?token=5yVyDGqBEg12vRh9JZNh5CbQpwouYsunJp9fkWPtFxkX
9857,1.65,1011,941,1165,Green,Gold,Ponytail White,Gold,Teal,Arched,Hoodie,,,,https://gloom-rarity-page.vercel.app/punk/9857,https://solanart.io/search/?token=6XkpKRaphgS89ePkBGmVd37wPR8Y28ZgijcdX4W4LtZ8
9871,0.8,576,971,645,Solana1,Cyborg,Bob White,Pink,Teal,Scar,Bandages,,Gasmask Teal,,https://gloom-rarity-page.vercel.app/punk/9871,https://solanart.io/search/?token=5KGJ9XbAWkNmjsEA7PcVuRddYovoxfTjUSksieCyongZ
9883,3.75,3829,4668,4193,Solana1,White,Bob Black,Black Fangs,Blue,Worry,Tshirt,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/9883,https://solanart.io/search/?token=AoNPWToJF1xg967CAVmSbErKw4mr7o7y9CCRu4Gbo9uN
9884,25,3273,3084,5762,Blue,White,Bald,Pink Fangs,Blue,Thin,Tank Top,Horns,,,https://gloom-rarity-page.vercel.app/punk/9884,https://solanart.io/search/?token=CQAZjHFKw5jxV2te8iDgPGMB8wawBRTjtnouz8fcSGLa
9888,9.888,9171,8861,10148.8,Blue,White,Bob Black,Gold,Teal,Arched,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9888,https://solanart.io/search/?token=2Kk2uG9aLrJwtY4XSUDqe31FB3oGjTrGA9KmRsSM8r58
9890,7,3163,1962,3852,Teal Flat,White,Ponytail Teal,Pink,Purple,Small,Turtleneck,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/9890,https://solanart.io/search/?token=3QfKgx1w8BotXQR2X6L6SMKuqBoxe3gw9Xg8Lr3KbfMs
9892,2,4836,7320,5025,Beige,White,Bob Brown,Pink Fangs,Blue,Worry,Tank Top,,Facemask,,https://gloom-rarity-page.vercel.app/punk/9892,https://solanart.io/search/?token=GVUcbMxxftkYK1sheMTpEMrXPMDgDkftEpaCxYqYH6t7
9893,3,4454,2345,4743,Blue,White,Bob White,Pink,Purple,Small,Tshirt,,,Glasses Regular,https://gloom-rarity-page.vercel.app/punk/9893,https://solanart.io/search/?token=FfWJnqcCRs9UwAGRsT1N5vrJrbBnoBttgQd5uGTeFpQL
